,date,open,high,low,close,volume
646,2015/6/9,1408.55,1431.66,1402.49,1423.19,38779.5614
647,2015/6/10,1423.19,1432.5,1413.2,1416.63,33224.7747
648,2015/6/11,1416.98,1427.22,1407.5,1422.43,29557.4293
649,2015/6/12,1422.58,1435,1418.94,1433,31434.6605
650,2015/6/13,1433.1,1434.3,1420,1432.92,28645.7886
651,2015/6/14,1432.93,1464.78,1430,1450.59,43518.833
652,2015/6/15,1450.59,1468.99,1448.5,1465.38,40453.1236
653,2015/6/16,1465.34,1628,1464.81,1583.56,89885.8481
654,2015/6/17,1583.56,1650,1540,1576.32,116739.831
655,2015/6/18,1576.32,1605.54,1524.06,1562.72,76801.6004
656,2015/6/19,1562.72,1581.84,1520.01,1535.02,61086.9305
657,2015/6/20,1535.11,1538.45,1486.1,1525.53,69417.6643
658,2015/6/21,1525.53,1539,1503.44,1511.33,38374.9378
659,2015/6/22,1511.13,1550,1497.96,1537.99,49011.8909
660,2015/6/23,1538,1549.8,1506.1,1524.09,42869.6708
661,2015/6/24,1524.2,1527.76,1486.96,1490.13,38883.6726
662,2015/6/25,1490.64,1513.7,1486.06,1507.68,42979.4599
663,2015/6/26,1507.63,1511.99,1492.93,1497.5,46933.3492
664,2015/6/27,1497.53,1537.68,1496.04,1535.59,40251.172
665,2015/6/28,1535.59,1575,1532.19,1554.12,46997.6459
666,2015/6/29,1554.12,1588.01,1530,1585.69,49749.0937
667,2015/6/30,1585.34,1670,1580.01,1649.89,104956.4042
668,2015/7/1,1649.89,1650.37,1576.66,1597.14,83193.7957
669,2015/7/2,1597.2,1624.99,1554.43,1569.84,68206.9535
670,2015/7/3,1569.83,1587.87,1553.2,1571.11,36687.8374
671,2015/7/4,1571.14,1603.83,1558.56,1598.23,42012.3472
672,2015/7/5,1598.71,1639.99,1588.05,1636.99,60487.8584
673,2015/7/6,1636.37,1736,1634,1726.54,108174.5224
674,2015/7/7,1726.54,1745,1638.99,1657.58,51050.3414
675,2015/7/8,1657.6,1730.22,1637,1701.53,55350.449
676,2015/7/9,1701.53,1723.72,1660,1695.72,53987.8883
677,2015/7/10,1695.72,2222,1680.32,1802.31,119051.3477
678,2015/7/11,1801.95,1929,1720,1884.8,111115.7633
679,2015/7/12,1885.67,1999.96,1860,1966.77,79984.1037
680,2015/7/13,1967.14,2000,1730,1808.76,79878.428
681,2015/7/14,1808.76,1863.85,1777.12,1825.66,50590.193
682,2015/7/15,1825.66,1829.9,1782.27,1805.74,34922.1182
683,2015/7/16,1805.75,1813,1669.87,1691.22,66267.6388
684,2015/7/17,1691.22,1720.58,1651.08,1710.21,55080.7451
685,2015/7/18,1710.21,1744.99,1676.51,1695.17,32491.8724
686,2015/7/19,1695.73,1713.83,1675,1695.06,22380.8197
687,2015/7/20,1695.08,1723,1668.11,1713.54,27111.8236
688,2015/7/21,1713.54,1736.45,1700.06,1714.83,29776.4557
689,2015/7/22,1714.83,1721.98,1683.18,1712.11,38458.6114
690,2015/7/23,1711.17,1725,1697.62,1705.2,24966.5604
691,2015/7/24,1705.01,1778.6,1693.48,1758.58,56295.1256
692,2015/7/25,1758.58,1805.06,1757.18,1785.91,65007.8171
693,2015/7/26,1786.41,1822.22,1770.01,1809,34336.3198
694,2015/7/27,1809.35,1823.95,1765,1784.91,41282.9827
695,2015/7/28,1784.02,1850,1783,1832.12,51845.8102
696,2015/7/29,1832.12,1850,1785.13,1797.36,41516.9294
697,2015/7/30,1797.36,1803.27,1761.87,1775.33,39317.6499
698,2015/7/31,1775.01,1794,1737.84,1760.04,55980.5803
699,2015/8/1,1760.04,1768,1708.99,1718.57,40190.469
700,2015/8/2,1718.57,1736.94,1700.06,1731.12,35421.5275
701,2015/8/3,1730.56,1761.61,1720.11,1752.58,29653.9012
702,2015/8/4,1752.58,1775,1732,1767.81,35074.2389
703,2015/8/5,1767.3,1775,1740.26,1756.46,33950.3902
704,2015/8/6,1756.89,1761,1721.27,1731.15,28132.0625
705,2015/8/7,1731.15,1739.94,1709.4,1737.71,49098.1646
706,2015/8/8,1737.83,1746,1650,1664.72,50405.9611
707,2015/8/9,1664.73,1679.82,1589,1632.98,55568.8243
708,2015/8/10,1633.02,1710,1612.58,1626.83,43796.5722
709,2015/8/11,1626.83,1687.02,1626,1666,44749.4469
710,2015/8/12,1665.84,1715,1660.29,1695.26,64378.3908
711,2015/8/13,1695.26,1705,1662.07,1678.84,39456.6903
712,2015/8/14,1678.96,1697.83,1649.12,1692.27,44151.5894
713,2015/8/15,1692.18,1703,1680.29,1692,29987.4092
714,2015/8/16,1692,1693,1621,1645.26,37488.2118
715,2015/8/17,1645.34,1663,1632.01,1647.35,40853.0001
716,2015/8/18,1647.35,1650.23,1611,1620.27,29057.8165
717,2015/8/19,1620.32,1620.46,1433,1505.81,78929.5342
718,2015/8/20,1505.5,1555,1430.06,1494.08,80824.6573
719,2015/8/21,1494.33,1521.91,1480,1497.1,46155.6469
720,2015/8/22,1497.1,1515.5,1430,1445.68,80695.694
721,2015/8/23,1445.97,1504.93,1396.52,1472.3,80482.6401
722,2015/8/24,1472.5,1473.01,1382.06,1409.72,99352.7542
723,2015/8/25,1409.72,1444.3,1238,1423.48,135490.7537
724,2015/8/26,1423.48,1484.9,1393.01,1454.49,121239.0212
725,2015/8/27,1454.87,1490,1427,1446.13,63858.1406
726,2015/8/28,1446.13,1476.55,1409.46,1467.47,59907.7096
727,2015/8/29,1467.32,1510,1445.06,1462.22,37041.3976
728,2015/8/30,1462.27,1483,1440.33,1442.5,29539.9569
729,2015/8/31,1442.74,1482.92,1430,1471.74,32601.2608
730,2015/9/1,1471.76,1482.61,1433,1446,66957.9215
731,2015/9/2,1446,1462.81,1435.5,1460.11,25301.1492
732,2015/9/3,1460.13,1467.29,1430,1448.7,24133.4872
733,2015/9/4,1448.35,1484.16,1433.2,1468.94,58432.777
734,2015/9/5,1468.94,1503.6,1460.7,1495,39146.5557
735,2015/9/6,1494.8,1568.98,1488,1532.86,60765.3982
736,2015/9/7,1532.86,1551.05,1521.97,1535.37,37252.3718
737,2015/9/8,1535.4,1580.07,1528.7,1547.47,58349.7235
738,2015/9/9,1547.47,1566.66,1514.22,1526.69,39176.4415
739,2015/9/10,1526.66,1537.42,1508.28,1530.53,25811.1089
740,2015/9/11,1530.52,1555.77,1524.9,1545.8,23854.1577
741,2015/9/12,1545.66,1550,1529.85,1535.09,16382.5673
742,2015/9/13,1535.09,1535.43,1484.76,1492.92,27354.6121
743,2015/9/14,1492.92,1495,1453,1487.32,28669.7319
744,2015/9/15,1487.18,1490.8,1471.58,1476.54,53197.3317
745,2015/9/16,1476.74,1491,1460.01,1473.27,36428.8271
746,2015/9/17,1473.45,1486.74,1469.6,1485.65,51877.2154
747,2015/9/18,1485.76,1506.52,1480,1492.5,107631.5916
748,2015/9/19,1492.5,1496.5,1482.72,1488,42910.2889
749,2015/9/20,1488,1491.7,1479.9,1487.07,37601.0852
750,2015/9/21,1486.9,1491.64,1440.06,1461.07,63773.0968
751,2015/9/22,1461.18,1539,1445.13,1489.94,60103.2796
752,2015/9/23,1489.56,1510,1485.88,1493.18,67268.6293
753,2015/9/24,1493.18,1512,1490.49,1507.67,158417.7702
754,2015/9/25,1507.68,1538.98,1503,1525.81,209131.3221
755,2015/9/26,1525.81,1527.55,1509.11,1516.74,124086.738
756,2015/9/27,1516.74,1520.02,1507.52,1512.41,161656.5024
757,2015/9/28,1512.41,1578,1508.5,1559.39,419585.5351
758,2015/9/29,1559.44,1576.02,1528.38,1544.31,173657.9903
759,2015/9/30,1544.44,1544.65,1520.11,1529.1,79182.6897
760,2015/10/1,1529.1,1540.74,1525.92,1538.98,79840.6291
761,2015/10/2,1538.98,1544,1530.1,1530.28,121687.6722
762,2015/10/3,1530.28,1549,1530.1,1545.79,109661.3046
763,2015/10/4,1545.79,1548.46,1537.68,1543.81,107034.8359
764,2015/10/5,1543.81,1553,1535.05,1546.11,146435.2347
765,2015/10/6,1546.49,1610,1545.26,1594.73,184326.1558
766,2015/10/7,1594.73,1603.91,1583.24,1589.2,171737.2355
767,2015/10/8,1589.2,1593.45,1562.88,1568.78,176614.0067
768,2015/10/9,1568.77,1575.37,1558.97,1572.2,154663.6073
769,2015/10/10,1572.2,1578.89,1562.29,1572.78,125999.7251
770,2015/10/11,1572.78,1578.14,1572.47,1576.3,92515.1291
771,2015/10/12,1576.3,1597.34,1576.27,1579.62,175123.0422
772,2015/10/13,1579.61,1630,1566.69,1618.9,237812.8711
773,2015/10/14,1619.07,1634.99,1610,1632.23,382219.8019
774,2015/10/15,1632.23,1668.94,1631,1651.59,431661.1229
775,2015/10/16,1651.56,1731.74,1642.6,1723.89,515762.492
776,2015/10/17,1723.5,1835.02,1705,1814.74,417150.3355
777,2015/10/18,1814.74,1817,1706.06,1720.73,108483.7548
778,2015/10/19,1720.36,1753.92,1710,1731.39,172718.5757
779,2015/10/20,1731.39,1758.06,1722,1749.5,749040.2212
780,2015/10/21,1749.5,1768.98,1708,1733.29,309370.916
781,2015/10/22,1733.08,1796.46,1725.35,1776.39,243126.7588
782,2015/10/23,1776.41,1820,1770,1789.3,140721.1249
783,2015/10/24,1789.29,1832,1783.9,1823.34,207930.3311
784,2015/10/25,1823.33,1948,1813.01,1927.98,440273.5644
785,2015/10/26,1927.94,1930,1836.01,1853.06,317414.0033
786,2015/10/27,1853.13,1947.97,1841.11,1923,375114.1867
787,2015/10/28,1922.95,2013.99,1913,1999.49,457534.6696
788,2015/10/29,1999.22,2077,1949,2067.5,794695.2175
789,2015/10/30,2067.5,2315.1,2043,2160.37,946002.8326
790,2015/10/31,2160.37,2270,2125.02,2182.6,817753.9696
791,2015/11/1,2182.6,2207,2125,2158.07,534704.8105
792,2015/11/2,2158.05,2276,2135,2248.67,659507.1541
793,2015/11/3,2248.72,2588,2240,2560.11,912406.683
794,2015/11/4,2561.01,3345.9,2560.35,3229.99,723838.2155
795,2015/11/5,3229.97,3330,2550,2589.59,640004.334
796,2015/11/6,2589.63,2757.08,2338.86,2559.67,496974.1232
797,2015/11/7,2559.63,2649,2401,2537.35,366059.4458
798,2015/11/8,2537.35,2605,2515.39,2560.25,177131.2798
799,2015/11/9,2560.25,2572.05,2400,2532.09,361611.3279
800,2015/11/10,2532.08,2532.48,2245,2256.06,444074.2347
801,2015/11/11,2256.93,2320,1815,1972.92,470028.4577
802,2015/11/12,1972.92,2249.99,1920,2111.83,461468.066
803,2015/11/13,2112.64,2210,2070,2125.38,362901.8399
804,2015/11/14,2125.38,2186,2099.86,2125.2,262722.4756
805,2015/11/15,2125.56,2158,1985,2039.21,189220.2306
806,2015/11/16,2039.21,2080,2020,2049.11,153756.9729
807,2015/11/17,2049.11,2164.77,2044.54,2121.79,193238.1216
808,2015/11/18,2121.79,2145,2101.99,2124.99,138694.0418
809,2015/11/19,2124.99,2154.3,2065,2084.55,148836.0668
810,2015/11/20,2084.56,2098,2000,2069.67,203014.7672
811,2015/11/21,2069.74,2119.87,2055.04,2084.27,187096.1145
812,2015/11/22,2084.27,2110,2056.22,2075.5,148608.3862
813,2015/11/23,2075.08,2091,2060,2077.47,166485.3398
814,2015/11/24,2077.47,2082.79,2023,2061.91,224467.4994
815,2015/11/25,2061.91,2110,2030,2089.45,697159.4348
816,2015/11/26,2089.45,2380,2084,2224,1727241.026
817,2015/11/27,2224,2365,2161.97,2290.11,1098423.144
818,2015/11/28,2290.22,2336.58,2276.25,2291.4,775370.2644
819,2015/11/29,2291.5,2375,2290,2351.77,996966.2201
820,2015/11/30,2351.77,2489,2345.11,2458,1646371.203
821,2015/12/1,2458.2,2485,2267.44,2344.1,1112063.668
822,2015/12/2,2344.1,2355,2233,2323.59,1552123.518
823,2015/12/3,2323.59,2420,2311,2339.53,1458356.647
824,2015/12/4,2339.85,2366,2286,2343.78,1315939.445
825,2015/12/5,2343.2,2517,2335.01,2482.58,1683640.341
826,2015/12/6,2482.58,2673,2470,2610,1922676.531
827,2015/12/7,2610,2652,2538,2602.99,1536777.215
828,2015/12/8,2602.99,2611.75,2560.8,2587.21,1025028.258
829,2015/12/9,2587.35,2785.45,2580.52,2726.94,1616434.759
830,2015/12/10,2726.94,2777,2685.11,2730.9,1540377.735
831,2015/12/11,2731,2892.62,2725,2869.3,1441483.852
832,2015/12/12,2869.03,3132.58,2655,2783.57,2129503.448
833,2015/12/13,2783.72,2933.2,2778,2889.95,1791719.43
834,2015/12/14,2889.68,2978,2850,2938.93,1562725.597
835,2015/12/15,2938.93,3050,2936,3042.97,1513874.459
836,2015/12/16,3042.51,3104.89,2869,3031.51,1627742.204
837,2015/12/17,3031.51,3049,2968,3029.72,1381027.628
838,2015/12/18,3029.42,3099,3010,3053.21,1078461.244
839,2015/12/19,3053.14,3095,3048,3074.28,923710.3199
840,2015/12/20,3074.28,3076,3000,3032.45,909879.5308
841,2015/12/21,3032.45,3032.89,2801.01,2862.96,1477135.165
842,2015/12/22,2862,2945,2861,2903.32,1397660.878
843,2015/12/23,2903.32,2939.49,2888.74,2915.03,1105205.313
844,2015/12/24,2915.03,3030,2911,2995.12,1379220.466
845,2015/12/25,2995.11,3029,2981,3004,1031731.627
846,2015/12/26,3004,3024.5,2611,2698.96,1679212.647
847,2015/12/27,2698.96,2735.6,2552.68,2675.72,1777195.067
848,2015/12/28,2675.41,2779,2660,2753.77,1451672.043
849,2015/12/29,2753.77,2827,2717.01,2812.31,1283141.612
850,2015/12/30,2812.31,2853.43,2742.69,2774.36,1052402.562
851,2015/12/31,2774.36,2797,2713.3,2759.23,1301855.716
852,2016/1/1,2759.23,2888.99,2756.01,2834.97,1446536.106
853,2016/1/2,2834.93,2868,2825.98,2836.73,996382.6207
854,2016/1/3,2836.93,2865.43,2800,2811.29,774397.1993
855,2016/1/4,2811.65,2858,2760,2845.05,1168157.844
856,2016/1/5,2845.05,2855,2811,2837.16,1035928.33
857,2016/1/6,2837.16,2838.41,2771,2826.2,939120.1741
858,2016/1/7,2826.21,3019.99,2806,2989.28,1558449.195
859,2016/1/8,2989.28,3073.99,2970.01,3004.43,1514018.344
860,2016/1/9,3004.43,3020,2934.48,2970.35,1060921.64
861,2016/1/10,2970.35,2987,2885,2906.31,1409863.332
862,2016/1/11,2906.86,2970,2902.91,2942.8,1007471.949
863,2016/1/12,2942.61,2964.13,2921.27,2935.37,923988.3156
864,2016/1/13,2935.37,2943,2721.45,2818.9,1609210.549
865,2016/1/14,2818.91,2850,2803.59,2830.49,1184691.258
866,2016/1/15,2830.4,2840,2593,2647.41,1712479.369
867,2016/1/16,2647.41,2668.32,2351,2447,2258824.337
868,2016/1/17,2446.88,2598,2416.09,2569,1913631.256
869,2016/1/18,2569,2585,2503,2564.55,1748391.131
870,2016/1/19,2564.55,2575,2537,2545.01,1388139.031
871,2016/1/20,2545.01,2794.99,2500,2757.93,1832081.009
872,2016/1/21,2758,2878.74,2731.11,2777.06,1788822.264
873,2016/1/22,2777.71,2778.94,2603.58,2628.99,1937766.143
874,2016/1/23,2628.36,2630.99,2500,2548.84,1860794.109
875,2016/1/24,2548.8,2698,2548.07,2676.72,1690585.298
876,2016/1/25,2677,2715,2640,2652.51,1573125.169
877,2016/1/26,2652.2,2657.98,2582.73,2610.83,1426530.041
878,2016/1/27,2610.84,2647,2589,2622.28,1311821.537
879,2016/1/28,2622.28,2636.85,2506.01,2543.9,1469762.89
880,2016/1/29,2543.76,2580,2416.55,2538.79,1664322.279
881,2016/1/30,2538.74,2564.09,2505,2534.8,1060209.296
882,2016/1/31,2534.8,2550,2510,2527.69,1102727.849
883,2016/2/1,2527.55,2548.03,2446.6,2518.37,1174121.765
884,2016/2/2,2518.37,2529,2488,2514.2,810525.5976
885,2016/2/3,2514.26,2528,2464.88,2487.8,796743.7246
886,2016/2/4,2487.8,2588,2465,2568.5,1099220.906
887,2016/2/5,2568.5,2628,2558,2603.49,1435727.669
888,2016/2/6,2603.67,2610,2523.59,2535.57,1140541.426
889,2016/2/7,2535.57,2577,2515,2544.87,640347.4022
890,2016/2/8,2544.81,2556,2531.25,2546.5,385744.0803
891,2016/2/9,2546.5,2564.99,2533,2548.77,569468.0164
892,2016/2/10,2548.74,2626,2539.8,2601.89,901760.3418
893,2016/2/11,2601.15,2607.93,2572,2581.01,754611.5577
894,2016/2/12,2581,2619.99,2563.3,2602.21,707046.5568
895,2016/2/13,2602.21,2648.21,2592,2626.63,848344.7458
896,2016/2/14,2626.63,2735,2622.88,2715.29,1244889.675
897,2016/2/15,2715.29,2796.9,2710,2725.78,1607820.754
898,2016/2/16,2725.78,2758,2703.31,2741.87,1379924.387
899,2016/2/17,2741.87,2826.78,2728.7,2801,1388318.49
900,2016/2/18,2800.99,2849,2782,2792.49,1392000.267
901,2016/2/19,2792.49,2828,2782,2810,1310088.319
902,2016/2/20,2810,2908,2796.37,2880.08,1272477.663
903,2016/2/21,2880.53,2995.8,2842,2879.01,1583608.843
904,2016/2/22,2879.97,2939,2878.14,2914.48,1228493.112
905,2016/2/23,2914.26,2925,2770,2802.14,1169877.8
906,2016/2/24,2802,2823,2730,2818.17,1538375.746
907,2016/2/25,2818.6,2838,2768,2802.97,1541643.624
908,2016/2/26,2802.97,2835,2783,2822.23,1176719.533
909,2016/2/27,2822.22,2884.6,2813.93,2863.49,743182.8027
910,2016/2/28,2863.44,2908,2788,2883.79,1087891.96
911,2016/2/29,2883.26,2954,2863,2908.9,2036655.007
912,2016/3/1,2908.96,2938,2860,2883.22,2636300.404
913,2016/3/2,2883.13,2915,2851.3,2872,2248105.796
914,2016/3/3,2872,2877,2770,2798.93,2887111.459
915,2016/3/4,2798.8,2813,2761,2783.21,2400423.691
916,2016/3/5,2783.08,2783.79,2636,2637,3244158.062
917,2016/3/6,2636.41,2736.68,2615,2733.86,3536245.623
918,2016/3/7,2733.77,2765.22,2703,2730.38,2784791.656
919,2016/3/8,2730.61,2765,2714,2730.77,2467063.849
920,2016/3/9,2730.69,2738,2712,2726.69,2116002.642
921,2016/3/10,2726.69,2750,2721,2740.5,1998083.096
922,2016/3/11,2740.49,2803,2733.77,2779.62,2225428.179
923,2016/3/12,2779.62,2788,2703,2705,2730726.425
924,2016/3/13,2705,2743.99,2691.46,2710.26,2546134.309
925,2016/3/14,2710.28,2741.7,2708.03,2725.98,2296195.838
926,2016/3/15,2725.96,2755,2719,2727.67,2189753.12
927,2016/3/16,2727.67,2755,2723.03,2737.68,2246289.131
928,2016/3/17,2737.63,2756,2732.51,2741.88,1605597.583
929,2016/3/18,2741.88,2746.44,2635,2654.02,2351048.68
930,2016/3/19,2654.02,2664.8,2620.78,2643.35,2387431.627
931,2016/3/20,2643.27,2687,2621,2670.61,2058202.275
932,2016/3/21,2670.52,2688,2652,2680.99,2131641.312
933,2016/3/22,2680.99,2739,2677.01,2724.73,2238428.026
934,2016/3/23,2724.74,2748,2720.14,2736.45,2143650.131
935,2016/3/24,2736.3,2745,2704.05,2725.82,2178228.025
936,2016/3/25,2725.84,2737.27,2710,2731.68,2340927.753
937,2016/3/26,2731.6,2742,2722,2726.43,1821759.582
938,2016/3/27,2726.2,2799,2724.3,2794.7,1874421.963
939,2016/3/28,2794.92,2817.8,2767.1,2781.33,2773916.132
940,2016/3/29,2781.33,2795,2650,2692.14,2879752.33
941,2016/3/30,2692.14,2715,2656,2677.98,2849769.089
942,2016/3/31,2677.98,2712,2676.62,2698.88,1347071.785
943,2016/4/1,2698.92,2706.5,2676,2695.52,459889.9362
944,2016/4/2,2695.26,2743.2,2690,2721.27,610778.237
945,2016/4/3,2721.29,2733.5,2712,2728.33,434688.7549
946,2016/4/4,2728.23,2734,2715.35,2723.5,502648.4097
947,2016/4/5,2723.5,2753.21,2721.1,2739.16,579074.6865
948,2016/4/6,2739.16,2754.98,2737.86,2743.07,502934.2679
949,2016/4/7,2743.14,2747.89,2716,2729.29,580828.4353
950,2016/4/8,2729.28,2753.5,2726.88,2745.66,535558.3793
951,2016/4/9,2745.6,2746,2655,2700,1108574
952,2016/4/10,2700.02,2733.11,2694,2725.04,472158.2173
953,2016/4/11,2725.04,2745,2711.01,2734.03,708928.4394
954,2016/4/12,2734.03,2778,2732.92,2762.55,1040985.504
955,2016/4/13,2762.55,2769.8,2736.63,2754.49,1007042.583
956,2016/4/14,2754.49,2764.5,2748,2759.2,590101.4733
957,2016/4/15,2759.2,2796,2753.06,2785.2,794824.5267
958,2016/4/16,2785.2,2815,2775,2794.59,797855.5085
959,2016/4/17,2794.58,2802,2772.01,2777.74,546303.2638
960,2016/4/18,2777.71,2794.25,2768.22,2780.76,566916.0263
961,2016/4/19,2780.76,2800,2778,2789.29,520198.9683
962,2016/4/20,2789.29,2848,2788.01,2846.56,947077.3031
963,2016/4/21,2846.56,2894,2841,2878.2,1258385.474
964,2016/4/22,2878.2,2928.1,2865,2887.88,1386157.068
965,2016/4/23,2887.95,2918,2876,2899,841228.1388
966,2016/4/24,2898.91,2968.88,2896.42,2932.37,1466781.791
967,2016/4/25,2932.37,2993.2,2930.12,2976.67,1586057.861
968,2016/4/26,2976.67,3028,2973,3014.6,1416472.277
969,2016/4/27,3014.6,3030,2857,2946.41,1397930.477
970,2016/4/28,2946.41,2952.36,2779.9,2887.14,1486494.942
971,2016/4/29,2887.23,2918.22,2865.19,2907.23,750459.3682
972,2016/4/30,2907.28,2942,2906.5,2918.99,313538.3813
973,2016/5/1,2918.99,2930,2880.02,2917.01,612225.3547
974,2016/5/2,2917.18,2920,2860.5,2878.99,552307.3481
975,2016/5/3,2878.92,2898.99,2855,2890.49,497874.1688
976,2016/5/4,2890.45,2917.84,2881.57,2897.61,354032.4531
977,2016/5/5,2897.61,2912,2882.2,2895.75,503043.099
978,2016/5/6,2895.75,2946.01,2888,2938.63,692237.2617
979,2016/5/7,2938.63,2988,2919,2971.9,923447.2659
980,2016/5/8,2971.9,2989,2949.31,2970.8,653280.2612
981,2016/5/9,2970.8,3002.83,2956,2994,612493.1912
982,2016/5/10,2994,3018.99,2911,2937.2,1092906.702
983,2016/5/11,2937.23,2964.01,2926.89,2957.57,788473.2238
984,2016/5/12,2957.57,2958.98,2925,2952,642773.2913
985,2016/5/13,2952,2977.12,2943.66,2972.12,468020.3589
986,2016/5/14,2972.14,2992.54,2965,2974.51,524620.1345
987,2016/5/15,2974.44,2990,2970,2981.24,420416.692
988,2016/5/16,2981.24,3004.96,2979.66,2995.31,569367.6566
989,2016/5/17,2995.34,2995.39,2946,2964.93,509070.7318
990,2016/5/18,2964.96,2983.88,2962.5,2980.68,329826.2897
991,2016/5/19,2980.68,2985,2946,2953.5,450487.7668
992,2016/5/20,2953.5,2960.01,2872,2923.46,754941.4546
993,2016/5/21,2923.45,2938,2913,2936.12,391500.3031
994,2016/5/22,2936.15,2938,2924.88,2929.68,253479.4436
995,2016/5/23,2929.68,2945,2910.22,2937.77,410069.8332
